café ban,café/bakery,ganyudo,parfe,下香貫前原1474-1,Shimokanukimaehara 1474-1,,8,30,22,30,-1,-1,-1,-1,138.872409,35.078468
isuke,japanese,numazu port,kaisendon,千本港町９７,Senbonminatocho 97,,10,0,15,0,-1,-1,-1,-1,138.857916,35.083523
AJIYA,japanese,numazu port,tainizuke,千本港町128-1,Senbonminatocho 128-1,B,10,0,15,0,-1,-1,-1,-1,138.857467,35.083782
Ryokan beach house,japanese,uchiura,ajifry,内浦三津42-3,Uchiuramito 42-3,,11,0,15,0,-1,-1,-1,-1,138.897662,35.020916
Shirasagi,japanese,station south,yakidori,添地町68,Soechicho 68,G,17,30,22,0,-1,-1,-1,-1,138.857033,35.101599
Sushian Saito head office,japanese,numazu port,sushi,春日町47-2,Kasugacho 47-2,D,11,30,21,0,14,0,17,0,138.858735,35.083457
Shōfuku ramen head office,noodle,numazu port,ramen,千本港町57-1,Senbonminatocho 57-1,,11,0,0,0,16,0,18,0,138.858286,35.084807
Senraku head office,japanese,station south,tonkatsu,下本町20,Shimohoncho 20,BC,11,0,14,30,-1,-1,-1,-1,138.856463,35.09456
"Japanese Restaurant ""Momoya""",café/bakery,station south,koroke sandwich,町方町5,Machikatamachi 5,C,9,0,18,0,-1,-1,-1,-1,138.857942,35.098184
Murakami,japanese,station south,unagidon,平町１２−1,Hiramachi 12-1,C,11,30,21,0,14,0,17,30,138.86489,35.100808
The panya blueberry,café/bakery,station north,curry bread,五月町４−20,Satsukicho 4-23,B,8,0,19,0,-1,-1,-1,-1,138.861835,35.115241
Banraiken yanagi office,chinese,station north,chukasoba,柳町６−38,Yanagicho 6-38,C,11,0,20,0,-1,-1,-1,-1,138.863438,35.11807
Diacoffee,café/bakery,station south,coffee,出口町339-1,Deguchicho-339-1,ABCDE,9,30,17,0,-1,-1,-1,-1,138.854779,35.094622
Ebisan,noodle,station south,soba,大手町５丁目４−1,Otemachi 5 Chome-4-1,B,11,0,23,0,-1,-1,-1,-1,138.858934,35.100388
dipperdan numazu,café/bakery,station north,crepe,大手町１丁目１−5 ＢｉＶｉ沼津１Ｆ,Otemachi 1 Chome 1-5 BiVi numazu 1F,,11,0,20,0,-1,-1,-1,-1,138.860993,35.103963
Numazu fishmarket baird beer,bar/izakaya,numazu port,ruby beer,千本港町１９−4,Senbonminatocho 19-4,,17,0,0,0,-1,-1,-1,-1,138.85642,35.084224
ebi,café/bakery,numazu port,anpang,千本港町５３,Senbonminatocho 53,G,8,0,18,0,-1,-1,-1,-1,138.85788,35.085081
Rokumontei,noodle,station south,ramen,大手町３丁目５−4,Otemachi 3 Chome-5-4,B,11,0,0,0,15,0,17,0,138.859711,35.101019
spoony,café/bakery,station south,lunch speacial,大手町５丁目３−21,Otemachi 5 Chome-3-21,C,11,30,19,0,-1,-1,-1,-1,138.858531,35.101125
fujiyoshi,western,station south,tonkatsu,八幡町123,Hachimancho 123,,11,0,19,0,-1,-1,-1,-1,138.85601,35.09707
mari,café/bakery,station south,coffee,八幡町129,Hachimancho 129,,11,0,15,0,-1,-1,-1,-1,138.856339,35.097008
Norisan kakigoori & pilot (summer only),café/bakery,station south,kakigoori,大門町17,Daimoncho 17,CDE,12,0,19,0,-1,-1,-1,-1,138.856044,35.096773
Okumura,noodle,station south,kamoseiro,通横町13,Toriyokocho 13,G,11,30,22,0,14,0,17,30,138.857189,35.096641
Akanashi,western,station south,today pasta,上土町49,Agetsuchicho 49,G,17,30,23,0,-1,-1,-1,-1,138.857575,35.097249
Versailles no bar,bar/izakaya,station south,half frychiken,大手町４丁目５−4 遊楽館ビル １F,Otemachi 4 Chome−5−4 ,,11,30,19,0,-1,-1,-1,-1,138.858527,35.098531
Donguri,café/bakery,station south,anmitsu,大手町５丁目８−22,Otemachi 5 Chome-8-22,C,11,0,18,30,-1,-1,-1,-1,138.857997,35.101116
Miyakomanjyu tsuruya,café/bakery,station south,miyakomanjyu,大手町３丁目５−11,Otemachi 3 Chome-5-11,C,9,0,16,0,-1,-1,-1,-1,138.859934,35.100727
Senraku sub office,western,station south,tonkatsu,高島町５−17,Takashimacho 5-17,C,11,0,20,30,14,0,17,0,138.85925,35.104821
CB CURRY KITCHEN,japanese,ganyudo,katsucurry,下香貫１６５３−1,Shimokanuki 1653-1,D,11,0,20,0,-1,-1,-1,-1,138.876061,35.079057
Yumenonake,western,station south,pasta,大手町５丁目９−18,Otemachi 5 Chome-9-18,A,11,0,20,0,-1,-1,-1,-1,138.857747,35.101695
Ekagen,japanese,station south,today lunch,大手町4-4-10 IZUビル 1F,Otemachi 4 Chome-4-10 IZU.bd 1F,C,8,0,15,0,-1,-1,-1,-1,138.85814,35.098971
TAKEDAMARU,japanese,station south,kaisendon,千本港町115-4,Senbonminatocho 115-4,,11,0,18,0,-1,-1,-1,-1,138.858669,35.082155
Teppan wakazuki,bar/izakaya,station south,okonomiyaki,平町４−13,Hiramachi 4-13,B,17,0,0,0,-1,-1,-1,-1,138.8657,35.100944
Minato no café umiiro,café/bakery,numazu port,pizza toast,千本港町１９−5 ヴィラシーフロント 1F,Senbonminatocho 19−5 1F,A,10,0,16,0,-1,-1,-1,-1,138.856516,35.084216
Kyoku kiwami,noodle,station north,ramen,西沢田450,Nishisawada 450,A,10,0,21,0,-1,-1,-1,-1,138.846059,35.121695
india kitchen daba shimokanuki,western,ganyudo,curry,下香貫2789,Shimokanuki 2789,,11,0,22,0,15,0,17,0,138.872704,35.075549
Yasudaya,noodle,station south,curryudon,本町5,Honcho 5,C,11,0,20,0,-1,-1,-1,-1,138.856945,35.095951
Kyoku menchi,western,station south,koroke,大手町３丁目５−2,Otemachi 3 Chome-5-2,CG,11,0,19,0,-1,-1,-1,-1,138.859483,35.101041
Everest dinning,western,station south,curry,大手町５丁目３−18,Otemachi 5 Chome-3-18,,11,0,0,0,15,0,17,0,138.858368,35.101087
Madai numazu,japanese,numazu port,tai sasimi,千本港町115-4,Senbonminatocho 115-4,,10,45,15,0,-1,-1,-1,-1,138.858331,35.082409
Kakigoori ebina (summer only),café/bakery,uchiura,kakigoori,内浦三津88-22,Uchiuramito 88-22,C,11,30,17,0,-1,-1,-1,-1,138.898587,35.023303
OSAKANA SHOKUDO YAMAYA,japanese,uchiura,ajifry,内浦三津199-4,Uchiuramito 199-4,C,11,0,19,0,15,0,17,30,138.898932,35.024194
Shougetsu,café/bakery,uchiura,mikantarte,内浦三津88-36,Uchiuramito 88-36,BC,10,0,17,0,-1,-1,-1,-1,138.897999,35.022233
Nagahama Sea Food,japanese,uchiura,magurodon,内浦長浜173-2,Uchiuranagahama 173-2,,11,0,15,0,-1,-1,-1,-1,138.890669,35.017012
café kiyoshi,café/bakery,uchiura,coffee,内浦三津410-3,Uchiuramito 410-3,ABCDE,11,30,16,0,-1,-1,-1,-1,138.902134,35.024903
Sirakansu Cafe / Diving School ＆ Shop shirakansu,café/bakery,numazu port,taiyaki,上香貫三園町1381-3,Kamikanukimisonocho 1381-3,BC,11,0,18,0,-1,-1,-1,-1,138.867833,35.085853
UMI NO STAGE,western,uchiura,hamburg stake,西浦木負768-9,Nishiurakishou 768-9,D,10,0,18,0,-1,-1,-1,-1,138.879724,35.019488
UCHIURAGYOKYOU IKESUYA,japanese,uchiura,ajidon,内浦小海30-103,Uchiurakoumi 410-3,CD,11,0,15,0,-1,-1,-1,-1,138.89623,35.026606
Tosawaya Inn,japanese,uchiura,ajifry,内浦三津88-15,Uchiuramito 88-15,B,11,0,17,0,-1,-1,-1,-1,138.898321,35.022938
Kaigaratei,japanese,uchiura,ajifry,西浦平沢92-5,Nishiurahirasawa 92-5,C,10,30,18,0,-1,-1,-1,-1,138.860555,35.019534
SHUNYOSO YAMAYA,japanese,uchiura,kaisendon,西浦平沢92-4,Nishiurahirasawa 92-4,C,11,30,19,0,14,15,16,30,138.860335,35.019513
Restaurant Rikyuu,japanese,uchiura,kaisendon,内浦重寺186,Uchiurashigedera 186,,11,0,15,0,-1,-1,-1,-1,138.890837,35.03409
Umine Cafe,japanese,uchiura,uminedon,内浦重寺186,Uchiurashigedera 186,,9,30,17,0,-1,-1,-1,-1,138.889533,35.033936
Awashima hotel,western,uchiura,lunch course,内浦重寺186,Uchiurashigedera 186,,11,30,14,0,-1,-1,-1,-1,138.886731,35.035752
Ryokan Yasudaya(guest only),japanese,uchiura,kaiseki,内浦三津19,Uchiuramito 19,,12,0,20,0,-1,-1,-1,-1,138.89756,35.02051
Izu mito seaparadise,western,uchiura,icecream,内浦長浜3-1,Uchiuranagahama 3-1,,9,0,17,0,-1,-1,-1,-1,138.895604,35.019323
Hedashiodatsu debasaki,japanese,numazu metropolitan,debasaki,戸田1294-3,Heda 1294-3,ABCDE,10,0,16,0,-1,-1,-1,-1,138.786704,34.97128
Furuyasu,western,station south,hamburg stake,本町４０,Honcho 40,B,11,0,20,30,14,0,17,0,138.856599,35.096325
J meat,western,station south,steake,大手町５丁目６−22 マザーグースビル 1F,Otemachi 5 Chome−6−22 1F,D,11,30,21,0,14,0,17,30,138.857913,35.099915
Agetsuchi unayoshi ,japanese,station south,unagidon,上土町72,Agetsuchicho 72,C,11,0,19,0,-1,-1,-1,-1,138.857853,35.097868
